pitchid,pitcherid,yearid,height,initspeed,breakx,breakz,initposx,initposz,extension,spinrate
16466,4,3,72,93.15482592,-6.347111856,10.83114209,-1.855497217,6.056479972,6.50362247,2299.109006
16467,1,3,76,86.27483878,-7.064355518,3.466288271,-2.304404491,6.109836341,5.871660009,2291.765927
16468,5,3,72,85.50678955,-0.600288595,4.117886294,-1.203727247,5.989147795,6.353297415,1491.357857
16469,4,3,72,88.29481158,1.407489589,4.889993759,-1.803778519,5.932760285,5.961330669,2609.881093
16470,6,3,73,90.54217533,2.509063875,12.01525126,2.458821465,5.954191899,6.338790145,2102.534386
16471,2,3,80,86.04621857,-6.377956271,4.205729555,-2.179373466,5.620808007,6.051015798,2027.788573
16472,1,3,76,87.26031391,-7.472158213,5.376498686,-1.950807944,6.290493798,6.291448207,2254.659342
16473,4,3,72,91.54231808,-7.140355134,8.801457882,-2.200945376,5.887303568,6.488453847,2289.566695
16474,3,3,77,82.24107904,-1.672727629,5.243769247,4.235425794,6.409290973,5.984115048,2317.315326
16475,2,3,80,85.84936923,-1.676934423,9.620739788,-2.60677697,5.469772966,6.17665092,1995.040665
16476,6,3,73,91.6545886,3.307087586,10.24904197,2.232300605,5.950520252,6.509991914,2108.996677
16477,2,3,80,85.95234715,-2.819789177,9.462809149,-2.286875948,5.882793452,6.30647985,2369.329078
16478,3,3,77,83.25517178,12.89195517,6.207066279,4.008433614,6.615294499,6.122550396,1490.938303
16479,4,3,72,92.35077591,-4.802480093,11.61315676,-1.737273778,6.176788553,6.052639038,2431.623898
16480,4,3,72,91.88376253,-6.301140439,12.45889305,-1.936715226,6.013211747,6.558377944,2202.075782
16481,3,3,77,85.14807336,5.595740922,8.705473248,4.052058026,6.563833381,6.378256184,2083.00686
16482,3,3,77,85.35529449,12.15062984,7.593848353,4.08825994,6.594590196,5.98949438,1880.67395
16483,2,3,80,91.1543189,-1.186317806,13.38386532,-1.976635229,6.202250348,6.108572439,2243.405689
16484,6,3,73,90.30951055,9.534299919,10.48666149,2.189540493,5.92796553,6.18569797,2060.278875
16485,4,3,72,91.66144147,-4.020077399,9.267174106,-2.050357751,5.867423308,5.840581208,2186.603524
16486,4,3,72,93.09026632,-5.40790764,12.06261956,-2.084158311,5.827380865,6.417321522,2356.508239
16487,3,3,77,85.00926297,6.324087649,7.359726169,4.004154596,6.403675871,6.040123146,2196.994976
16488,1,3,76,76.7897122,4.518507601,-6.625338978,-1.95922429,6.526236659,5.948713518,2989.167161
16489,4,3,72,93.56940493,-6.62931863,12.68999146,-2.269333601,5.920137392,6.015568151,2394.884729
16490,4,3,72,87.94766025,3.610813151,1.939370667,-1.950947863,5.760857437,6.178895497,2524.3555
16491,3,3,77,83.83616455,-1.148667521,4.968215936,3.982615135,6.569224872,6.106202773,2192.982006
16492,2,3,80,87.19142616,-6.835892505,5.568125874,-2.49403542,5.712412771,6.339812079,1996.407346
16493,4,3,72,91.98872626,-3.954229658,11.38522879,-2.06111959,5.72126174,6.262037628,2272.546287
16494,6,3,73,91.13509336,8.5098639,8.065998344,1.696083202,5.762468467,6.31355363,1982.146519
16495,3,3,77,84.26843342,3.449681295,10.39683565,3.913103015,6.490066706,6.787787929,2134.756284
16496,1,3,76,88.85511842,-5.869991132,8.930645177,-1.963749857,6.532591151,6.843037072,2346.558809
16497,2,3,80,88.18446435,-6.099641517,9.431505348,-2.039815342,6.020590167,6.482412646,1974.989487
16498,1,3,76,77.2803895,3.957497005,-9.203854294,-1.440443959,6.577160098,6.395940132,3064.036184
16499,6,3,73,91.81076795,5.206532599,10.6811799,2.174040662,6.068747041,6.475199786,2065.040279
16500,1,3,76,88.47311506,-11.30831038,-2.159155961,-2.647426643,5.88079386,6.347527877,2295.089304
16501,3,3,77,85.74519814,9.703883111,4.471312606,3.996572831,6.465131715,6.222840131,2005.710086
16502,3,3,77,82.41731407,-0.439320768,5.418284965,4.151254779,6.426777665,6.322501344,2088.106028
16503,4,3,72,80.07396158,4.070688156,0.294839966,-1.863326902,5.960386343,6.041822145,2657.748658
16504,3,3,77,85.52488307,10.06609027,5.938912078,4.451253123,6.347131015,6.302728224,1970.534656
16505,2,3,80,89.82782144,-2.429743358,9.085525386,-1.970404589,6.033054553,6.435799362,2415.883616
16506,3,3,77,86.91621312,2.765317439,9.298775924,3.853226344,6.596773802,5.983992908,2094.174344
16507,3,3,77,85.86364586,8.950977024,5.739776119,3.993038155,6.465686589,6.343457427,1821.972575
16508,6,3,73,91.0717416,4.771082426,9.229272377,2.306407238,6.041966564,6.289302719,2088.638398
16509,1,3,76,81.75340706,-5.868568993,2.2844854,-1.77712803,6.40925487,6.358519169,1216.61332
16510,1,3,76,87.67820139,-9.070050266,6.802917367,-2.017514296,6.498758263,6.823814987,2220.690217
16511,4,3,72,91.47895144,-5.641821128,7.588491321,-1.817813355,5.863351204,6.152142381,2239.915595
16512,6,3,73,91.34692331,8.16074882,7.545549243,1.886985768,5.86065866,6.537901006,1876.35852
16513,2,3,80,85.44582889,-2.652734286,6.722571499,-2.413816752,5.817460117,6.201270397,2171.576468
16514,5,3,72,87.57926488,-6.14052924,7.700691756,-1.996159926,5.638117467,6.29865884,2015.657447
16515,4,3,72,92.56394503,-4.660986196,10.86167324,-1.854001547,6.017411867,6.493510562,2512.716509
16516,3,3,77,84.50591507,4.102647451,4.744832723,3.992039081,6.513325444,6.145422906,2127.239942
16517,6,3,73,91.36175862,4.903540312,8.99028428,2.236943255,5.890645441,6.141941027,1996.340107
16518,6,3,73,93.33107983,5.798644411,11.67706301,2.204748944,6.066042917,6.024389167,2074.749601
16519,1,3,76,90.54159481,-10.51779699,-1.392035203,-2.186532917,5.897572856,5.961018359,2378.583926
16520,3,3,77,86.47444214,11.40115931,6.412381727,4.271673461,6.449707742,6.008706837,2171.906533
16521,4,3,72,93.54330609,-4.710396528,10.24791722,-2.20794369,5.966974771,6.022428486,2380.479026
16522,5,3,72,90.33329284,-10.04580173,8.659407373,-1.779639449,5.575316354,6.140400607,1988.601625
16523,2,3,80,82.13080774,-4.884522206,3.256085749,-2.423261319,5.822218378,6.314161363,1776.747631
16524,2,3,80,85.50915935,-6.981501883,8.008907222,-2.108762647,5.949153224,6.203811634,1862.117453
16525,3,3,77,85.75932757,8.630304161,5.275173242,3.960088246,6.539802409,6.278224796,1802.514668
16526,2,3,80,87.24859918,-1.316231113,7.644627676,-2.476368036,5.403310055,6.543866401,2263.4224
16527,4,3,72,94.26065261,-3.894084959,7.520614671,-1.78104665,5.790047995,6.397565362,2256.272194
16528,5,3,72,80.70756685,-6.963764432,6.931739912,-1.637676734,5.637767388,6.280189834,1336.674157
16529,3,3,77,86.30847343,9.460171458,4.732337647,4.455966013,6.341818545,6.470201445,2262.746108
16530,1,3,76,84.61094967,-8.583769569,1.985609635,-1.9453563,6.40651638,6.112023864,2098.826237
16531,6,3,73,92.75717254,6.386211617,10.70179553,2.244496266,5.96059941,6.295093584,1995.029496
16532,4,3,72,90.5915062,-2.964654857,8.007447205,-1.97478018,5.705613124,6.566772148,2189.208666
16533,1,3,76,80.71648213,-5.983481522,0.641904479,-2.036764375,6.230964746,5.824443598,1502.888054
16534,4,3,72,92.66681954,-1.993961194,10.10964542,-1.869980463,5.907727524,6.150215051,2344.995016
16535,4,3,72,82.39078287,2.022188428,-2.413928822,-1.577909624,6.148458703,6.233176589,2501.603606
16536,2,3,80,72.02590708,5.118016918,-9.227699157,-2.421409414,5.955055883,6.43308712,2587.024825
16537,5,3,72,84.65974429,2.726508382,-1.051489422,-0.982628756,6.120675909,6.231837004,882.1288406
16538,4,3,72,93.05572164,-4.975045251,7.795193038,-1.904326259,5.883315656,6.297096757,2318.126489
16539,2,3,80,86.16496819,-1.135724869,5.786197649,-2.396716434,5.724732425,6.221111573,2251.986965
16540,2,3,80,86.86927541,-2.72144464,9.045179457,-2.466682618,5.625799688,6.558684828,2347.027918
16541,2,3,80,86.50874873,-4.142479749,3.597761796,-2.308235173,5.673817381,5.897218848,1992.811348
16542,4,3,72,87.43199863,2.67565361,2.02770641,-2.241399219,5.773415937,5.947144367,2540.302298
16543,1,3,76,75.54520664,8.177590473,-7.589408022,-2.076301385,6.401779229,6.35527227,2981.653345
16544,1,3,76,87.59035331,-6.871661526,7.149568518,-2.280362709,6.24927598,6.305290549,2304.429741
16545,6,3,73,75.99154548,-6.684907087,-2.143427948,2.221955613,5.719179354,6.116709348,2168.000081
16546,2,3,80,86.7916109,-5.306736045,13.72551618,-2.307968128,5.826584762,5.960333384,2484.070259
16547,4,3,72,81.54560867,5.269182544,-3.738175535,-1.83208603,6.001942551,6.34005128,2715.166711
16548,6,3,73,92.58983967,5.554195151,10.64207243,2.123260522,6.205147598,6.307330934,2021.548597
16549,1,3,76,75.15740964,5.308418405,-9.156386246,-2.070750958,6.245717662,5.948143629,3015.083571
16550,4,3,72,92.72161571,-4.421954076,10.48749635,-2.089273749,5.981485748,6.048689181,2453.216827
16551,2,3,80,88.1976534,-5.191303471,7.723379284,-1.957637886,5.823962911,6.344666058,2028.235579
16552,2,3,80,83.41164845,-6.737057134,6.624695837,-2.189473774,5.995129894,6.149166701,1737.663028
16553,4,3,72,87.1399907,-6.589032528,5.424377243,-2.001547315,5.57873018,6.176955082,1501.3338
16554,5,3,72,80.1972438,2.548640829,-5.14477468,-1.052114682,5.923525876,6.408884685,2232.670966
16555,5,3,72,71.49903891,3.081035391,-9.481863294,-1.294155554,5.881666678,6.129438946,2215.461507
16556,4,3,72,81.31364361,3.983268096,-2.227524696,-1.906713625,5.871925559,6.037163801,2590.059122
16557,1,3,76,86.74825709,-8.241093226,4.529191544,-1.945730942,6.635546296,6.122767001,2092.275566
16558,5,3,72,80.46580684,2.210140215,-3.042954421,-1.427558072,5.762626436,5.922299253,2863.92825
16559,4,3,72,92.66302296,-4.757392471,10.07307332,-1.935042901,5.867959894,6.172898054,2431.038227
16560,2,3,80,87.38548157,-5.946552896,6.606229529,-2.69940838,5.444105515,6.30077257,2286.927875
16561,4,3,72,93.73374504,-6.899780951,11.32950352,-1.883775031,5.841629114,6.080403539,2503.084808
16562,1,3,76,79.35310786,-6.588711036,-0.372799779,-1.822076605,6.543214763,6.203243023,1433.011435
16563,4,3,72,81.29885141,4.63863479,-3.956228122,-1.815764314,5.942376641,5.918768329,2552.019688
16564,3,3,77,86.58240928,9.736317476,7.1212542,4.20765452,6.379008253,6.237727285,2106.091481
16565,1,3,76,77.55755793,3.342285116,-6.856105547,-2.199116075,6.368284689,5.960812208,2929.655119
16566,4,3,72,91.34828997,-3.583340562,8.744525744,-1.846179831,5.9695615,6.336110574,2287.069874
16567,2,3,80,88.4093584,-1.491726072,10.35790811,-2.324492201,5.686729661,6.149750874,2266.737744
16568,3,3,77,85.71183388,9.015444161,5.867870874,4.372860624,6.415502667,6.142973175,2123.608857
16569,3,3,77,83.34979461,9.291192151,9.087035371,4.264906656,6.501301076,5.954523509,1892.892078
16570,2,3,80,88.40588512,-5.116025317,11.05613086,-2.026379842,5.930721927,6.478075751,2260.67556
16571,2,3,80,70.12032064,7.540437085,-6.600230164,-2.191062398,5.77165602,6.3169435,2817.367708
16572,4,3,72,92.9222349,-3.106699423,9.111273197,-2.054421484,5.788744834,5.949266669,2279.097288
16573,3,3,77,84.89387261,11.0756101,7.946357014,4.088892931,6.588239958,6.007844309,2072.507671
16574,4,3,72,87.19473139,2.077750129,3.561606556,-2.105926022,5.918833054,6.298236154,2511.011977
16575,1,3,76,87.90145401,-7.277408885,6.692488549,-2.028711025,6.564001338,6.29910875,2267.308292
16576,1,3,76,74.78399324,6.018873464,-7.29851907,-2.059366202,6.540705462,6.276583429,2936.40227
16577,1,3,76,77.28301651,2.775811534,-7.701449839,-2.026397697,6.228604514,5.920293675,3135.903132
16578,4,3,72,88.04411731,0.029514196,6.66202704,-2.152146912,5.771979998,6.663206556,2387.357597
16579,3,3,77,84.57391792,10.28294844,7.993836869,4.036632426,6.475179032,6.166729725,1793.953241
16580,1,3,76,88.24623799,-8.598812615,1.880522041,-2.001953471,6.213995012,6.212607402,2294.347447
16581,4,3,72,85.36473757,-7.843986407,5.5431367,-2.392237381,5.620731905,6.376153519,1383.709918
16582,2,3,80,86.39759387,1.950545105,9.218785324,-2.86185453,5.783830078,6.123394669,2279.515041
16583,1,3,76,79.27099421,-5.141362777,0.067349931,-1.67070622,6.07679898,6.255308248,1205.028465
16584,2,3,80,87.51046201,-2.228088963,6.978049646,-2.454555607,5.825605763,6.442580502,2217.850424
16585,3,3,77,85.62400925,9.301384409,1.737905865,4.20857385,6.26474731,6.258165318,1966.752786
16586,1,3,76,89.17644974,-7.986777668,3.738963901,-2.335718126,6.050483269,6.42389388,2226.8757
16587,4,3,72,93.34472313,-2.816595294,9.818990973,-1.990395419,5.99210554,6.107993345,2339.658787
16588,4,3,72,78.58685435,3.855666366,-3.612412444,-1.882677079,6.016251913,6.017853481,2505.899182
16589,4,3,72,90.32738279,-4.619361067,10.48587307,-1.841381516,6.024699749,5.956630674,2314.780205
16590,5,3,72,89.75563654,-6.79515138,8.88880363,-1.468335263,6.038058891,5.883633995,1939.210535
16591,2,3,80,86.19598124,-6.071765308,6.771478396,-2.132209315,5.608489723,6.283306346,1919.786219
16592,1,3,76,75.41686544,2.847139467,-5.956724168,-1.91218406,6.190910955,6.244462002,2948.687113
16593,1,3,76,87.55593977,-8.632774061,1.275511978,-2.234669694,6.113589884,6.190935529,2297.557516
16594,4,3,72,88.40296843,1.569651173,6.708795664,-2.022881,5.946742793,6.205181952,2519.00803
16595,2,3,80,88.71963953,-2.45544736,9.625741015,-2.578440601,5.878427006,6.621190321,2344.263178
16596,2,3,80,86.06007701,-0.083330826,9.020723617,-1.893865536,6.056523075,6.245494234,2288.360881
16597,3,3,77,88.42491594,2.746205315,9.449422998,4.019618834,6.568637605,6.076217785,2240.589
16598,5,3,72,89.28152979,-3.202791189,9.917298633,-1.593817806,5.769484508,6.24147903,2009.495634
16599,6,3,73,90.41410062,4.639704404,10.07998549,2.431926567,5.864041848,6.311566061,1929.39276
16600,1,3,76,72.72587937,6.029097544,-8.492651423,-1.699107446,6.388106586,6.218857265,3031.422279
16601,2,3,80,86.37149499,-1.91501634,8.553419644,-2.608192018,5.821815797,6.15783169,2310.08652
16602,3,3,77,87.65163894,4.211432669,10.4342895,4.072122506,6.415888628,5.732920434,2099.743552
16603,4,3,72,79.83797657,4.151085472,0.134608116,-2.045735456,5.90185366,5.999003298,2627.354056
16604,6,3,73,92.36758693,5.601998287,7.965012641,1.806328457,6.030034715,6.277944288,2152.656627
16605,1,3,76,85.74348803,-8.082315606,2.138689397,-2.608406053,6.006775488,6.342707582,2141.414506
16606,6,3,73,77.02328041,-3.26404567,-3.595511503,1.922574904,5.997370709,6.329453547,2227.406637
16607,5,3,72,90.23475786,-1.664018489,10.52873401,-0.976948986,5.977476383,6.056958022,1966.103715
16608,4,3,72,81.76672879,3.828309189,-2.067526935,-2.161574929,5.661601389,6.275123985,2599.136088
16609,2,3,80,72.89157756,3.850246555,-5.092304074,-2.10515411,5.653581657,6.106829464,2487.140908
16610,4,3,72,93.33135841,-4.221302243,9.931074604,-2.05611043,5.993315001,6.531205365,2352.701632
16611,6,3,73,91.52975108,10.51512859,6.209537609,2.223119548,5.943933233,6.269029351,1939.675283
16612,5,3,72,89.04864438,-2.505268905,6.061348112,-1.666513544,5.754381571,6.104066921,1973.064722
16613,2,3,80,88.5030731,-3.335717537,6.623194635,-2.125436143,5.768119425,6.049972242,2236.125562
16614,3,3,77,87.81109578,2.328970074,12.1316813,4.000946349,6.513733374,6.599781924,2334.594884
16615,5,3,72,86.60559833,-1.035933031,4.534181752,-1.862918821,5.658179204,6.115127574,1998.683102
16616,6,3,73,93.00996051,2.949405218,11.61116449,2.066848905,5.965548671,6.111569998,2075.762452
16617,6,3,73,91.30626255,4.03241621,9.405583163,2.181721076,5.991739844,6.257428944,2109.218821
16618,4,3,72,92.73013339,-6.47599729,10.3632123,-1.938054975,5.901503318,6.096944529,2393.938324
16619,3,3,77,85.14450922,9.103178673,4.204834985,4.460149755,6.346760194,6.39540111,2230.582444
16620,1,3,76,85.58305443,-8.447531973,4.113514695,-2.116819993,6.244279185,6.13890201,2155.143288
16621,4,3,72,88.43537145,3.460265259,4.662334001,-2.253628109,5.818151809,6.360051956,2671.923761
16622,2,3,80,84.52712146,-9.454932842,7.847284197,-2.567817014,5.6218598,6.072279968,1859.487244
16623,2,3,80,87.57119134,-1.39248622,9.772465721,-2.125238739,5.892182737,6.093221692,2370.268295
16624,4,3,72,94.24180614,-7.666457423,10.92939859,-2.309298846,5.924243263,6.123782016,2324.10137
16625,5,3,72,87.42444782,-4.170032636,8.794864081,-1.13934355,5.931041699,6.227511497,1949.053645
16626,2,3,80,80.46097648,-2.308781969,1.512004389,-2.153204048,5.729334295,6.338597313,1503.231833
16627,1,3,76,88.22053107,-9.227616836,3.578995812,-2.167530483,6.165483432,6.464683654,2247.972077
16628,2,3,80,85.48725171,-2.044805394,9.840212248,-2.167437926,5.863418394,5.773648118,2158.831077
16629,1,3,76,82.18267999,-4.982508984,1.581236723,-1.405037211,6.871949325,6.354039727,1535.397798
16630,1,3,76,88.78156117,-5.66384831,8.385239336,-1.47260848,6.520241284,6.526438717,2261.483982
16631,2,3,80,88.24863452,-7.331076171,6.628646023,-1.874251354,5.798443056,6.362367932,2150.869574
16632,6,3,73,92.16759249,4.276143117,11.04214898,2.275656656,6.097343126,5.830608419,2119.297352
16633,5,3,72,82.48310353,-5.08398451,3.706985754,-1.209796217,5.973174547,5.845560396,690.966247
16634,4,3,72,93.81155559,-10.29230632,6.187834956,-2.032628975,6.041196946,6.092852414,2256.662971
16635,4,3,72,92.75316837,-4.504403579,10.38235157,-2.034491034,5.909266497,6.28179913,2320.43016
16636,1,3,76,81.0488528,1.404100776,2.251883113,-2.354840416,6.197524469,6.170185858,2502.323019
16637,3,3,77,84.89425389,10.37339077,5.74656693,4.456328828,6.338661476,6.290967565,2027.953616
16638,4,3,72,92.12872339,-4.406878718,9.52012481,-1.909569859,6.065033479,5.86187908,2345.257262
16639,6,3,73,92.18083003,3.407508859,11.44870482,2.273375927,6.25067062,5.99637298,2127.834734
16640,4,3,72,93.71468624,-4.952684099,9.709786539,-2.26404081,5.904719037,6.27600487,2596.893024
16641,1,3,76,82.01334537,-6.190100969,0.600501907,-2.120909517,6.509753282,6.450059541,1601.023957
16642,4,3,72,94.03699443,-4.977428287,11.14866185,-1.95095429,5.922951285,6.283977836,2439.3631
16643,4,3,72,93.89074511,-6.95981517,9.986409577,-1.983332679,5.753447349,6.351255269,2353.787378
16644,6,3,73,75.63336357,-9.117016817,-3.195949097,2.511518846,5.799379586,6.313122828,2190.461464
16645,3,3,77,86.63943854,4.071356103,7.345798095,4.360362478,6.544244522,6.390396701,2203.579572
16646,1,3,76,82.04826283,3.405246517,2.917530887,-2.459945717,6.183837739,5.973078456,2265.234867
16647,3,3,77,82.69017275,4.665171736,5.56950932,4.053228025,6.443946437,6.270811142,2219.735014
16648,5,3,72,79.71280147,-10.7218268,4.852671035,-1.45786006,5.633883873,6.194343137,1341.204703
16649,4,3,72,92.29247949,-6.761656722,8.084333802,-1.819116862,5.930170165,5.831002259,2188.335811
16650,4,3,72,85.17640122,-9.452229591,2.516103627,-2.161286134,5.734746181,6.379152199,1444.507933
16651,3,3,77,87.40225183,3.326773535,9.024512468,4.205856537,6.376649386,6.063082596,2245.640258
16652,4,3,72,88.28724403,3.293077095,4.740852856,-1.857654281,5.752673546,6.243430147,2418.712282
16653,2,3,80,88.29070482,-3.989263035,9.199037614,-2.407635103,5.708989229,6.4292654,2240.403129
16654,1,3,76,89.27568668,-10.49656,5.190321657,-2.133915272,6.193841213,6.681310117,2272.851332
16655,5,3,72,89.13918412,-2.795012224,6.04090319,-1.100287823,5.939100746,6.251634146,2002.476753
16656,2,3,80,88.85527831,-4.86623022,8.447528284,-2.896120781,5.741836593,6.697031985,2305.119392
16657,1,3,76,86.21142402,-9.847987532,4.929208711,-2.054949478,6.484394277,6.18252086,2169.705443
16658,1,3,76,85.14426801,-7.200522318,1.186533965,-1.979618328,6.33275283,6.127307106,2162.411671
16659,3,3,77,86.49848125,5.471302942,7.098262792,3.984317368,6.493011279,6.320264525,2150.270958
16660,3,3,77,86.44811717,9.88582811,6.154466582,4.146087499,6.388468064,6.242512187,2076.091102
16661,2,3,80,84.20470788,-2.957792897,7.061702622,-2.718500446,5.545808963,6.192686711,2072.256118
16662,1,3,76,87.03098928,-4.34763584,7.517500017,-1.802335203,6.278625656,5.957691776,2270.833208
16663,4,3,72,86.26761289,-8.561207827,4.572501894,-2.235364703,5.634517833,6.046648107,1539.89228
16664,4,3,72,88.0905838,2.8328655,6.056715265,-2.146516597,5.866960171,5.995513,2388.99558
16665,2,3,80,85.01226761,-7.030950566,5.554960443,-2.455113701,5.619209857,6.375830676,2164.098518
16666,2,3,80,79.96946737,-4.917782161,3.201195564,-2.53908455,5.719536192,6.567937929,1650.695337
16667,6,3,73,93.20126193,5.981639239,8.109431612,1.972335703,5.938751279,6.445731668,2027.360281
16668,4,3,72,91.1116025,-7.29467784,7.671034435,-2.10541486,5.824552834,6.310210717,2194.356551
16669,4,3,72,90.66602246,-4.516438852,11.25082869,-2.00764662,6.063734217,6.084436294,2470.968295
16670,1,3,76,81.12989725,6.24415301,-4.695798896,-1.966476706,6.72295499,6.218990904,3019.079858
16671,4,3,72,86.71559037,-7.191660328,9.570888815,-2.180797174,5.707133526,6.334850772,1546.355329
16672,3,3,77,85.52124875,10.65142783,4.783345187,4.258434278,6.527441171,5.942638205,2086.816488
16673,6,3,73,92.17443811,8.107377452,10.72051843,2.125290965,6.122363613,6.377861936,2087.395093
16674,2,3,80,86.90459517,-6.154301377,6.458537079,-2.318559093,5.742028615,6.366701823,2147.292551
16675,5,3,72,89.49231859,-5.336750345,6.747688797,-1.157632925,5.722661346,6.250435897,1909.000437
16676,1,3,76,88.75553083,-9.20260636,2.767894801,-2.037948218,6.140104885,5.981121049,2316.54755
16677,2,3,80,70.28263059,7.526079981,-10.31861455,-2.506697632,5.917441119,6.192812222,2650.581557
16678,2,3,80,69.47850129,4.665469147,-10.99242956,-2.158842404,5.827527256,6.247325639,2485.433137
16679,3,3,77,84.96017287,9.22557176,4.278799126,4.276316257,6.374505792,6.447911172,2176.538554
16680,1,3,76,75.06204686,4.683583704,-3.547894883,-1.962980797,6.089343347,6.204147145,2758.445477
16681,2,3,80,88.66098081,-1.071928858,9.746536124,-2.668795483,5.596515282,6.157662784,2285.396663
16682,6,3,73,90.77621099,7.828651641,8.602430641,2.040556402,5.912169495,6.319392865,2045.897497
16683,4,3,72,90.8074398,-6.056222491,2.889192282,-1.941762592,5.742615816,6.166588832,2224.928034
16684,1,3,76,77.76104987,3.597094039,-7.312791966,-2.002800995,6.30465359,6.269589991,2771.248056
16685,2,3,80,72.28582752,4.490043157,-5.884599032,-2.581724569,5.786766318,6.324715794,2339.081887
16686,3,3,77,83.58330191,-0.096790357,4.202825704,4.207356095,6.41542455,6.015691273,2261.228887
16687,1,3,76,78.25707678,2.049127922,-6.149414557,-1.590740968,6.49075483,6.040018326,2911.454284
16688,2,3,80,87.42711694,-8.861443136,8.574444146,-1.916520267,5.78931691,6.275816005,2036.630155
16689,2,3,80,78.23951075,-3.193353423,0.583946717,-2.54374657,6.119586011,5.871068834,1812.959617
16690,4,3,72,92.40677707,-4.260968819,9.514884542,-1.934691799,5.91648986,6.377980729,2367.670795
16691,2,3,80,87.48732534,-1.490624574,9.203043081,-2.595827742,5.331654165,6.053357941,2256.115525
16692,4,3,72,87.97487177,3.358518136,4.363473781,-1.975825555,5.869867177,6.269812817,2600.945531
16693,1,3,76,80.35543265,-8.546706294,-0.404681227,-1.789756407,6.267268895,6.174502177,1379.10447
16694,2,3,80,72.82687483,2.192683856,-2.875912507,-2.311489712,5.97571581,6.185908516,2394.48995
16695,3,3,77,84.4006955,4.868857169,8.349080288,4.102728533,6.437105837,6.335006414,2001.551112
16696,1,3,76,81.41816755,-10.32432659,-1.501639179,-1.521009359,6.476405724,6.566965358,1672.797404
16697,4,3,72,86.2763586,-6.861687859,1.077796693,-2.060504365,5.750330327,6.001988626,1297.401716
16698,6,3,73,76.83697453,-5.169552675,0.090030388,2.256565581,5.897146752,6.375235816,2120.480562
16699,5,3,72,90.48080303,-3.795683942,8.930759909,-1.392410585,5.827293634,6.090626185,1906.882724
16700,6,3,73,76.18250262,-6.640281008,-6.199301806,2.015326673,5.828064047,6.082049692,2298.654351
16701,3,3,77,86.54745982,9.905443135,10.02329294,4.188014382,6.561877487,6.075946953,2059.45909
16702,4,3,72,94.49145155,-5.671602042,6.190290589,-1.819293088,5.780607485,6.186624538,2298.03555
16703,4,3,72,93.88189697,-4.669394517,10.29404673,-2.082070114,6.016155721,6.278492602,2423.450089
16704,2,3,80,90.07069697,-5.474853048,8.909848916,-2.186158955,6.031183321,6.155226349,2272.513478
16705,1,3,76,85.28851434,-10.48215557,3.791005244,-2.112777439,6.38510958,6.171529512,2159.963409
16706,3,3,77,84.71189056,5.388725913,9.515860861,3.954085358,6.447303844,6.089266648,2073.21124
16707,2,3,80,87.02607805,-2.010322451,9.004644732,-2.202259795,5.621666201,6.102814513,2200.85489
16708,4,3,72,82.418411,3.386442454,-2.110258332,-2.040471337,5.923425052,6.244401512,2463.443238
16709,3,3,77,86.85103723,2.705816122,9.114818234,4.028757489,6.476515622,6.095734528,2248.007395
16710,4,3,72,92.96620754,-9.291814225,6.163975416,-2.288668747,5.790845077,6.118297914,2230.444131
16711,1,3,76,74.92849819,6.958126615,-7.891348893,-1.672206292,6.347855721,5.970939585,3026.732417
16712,4,3,72,79.3459076,3.179108179,-2.796994748,-1.93812563,5.819984529,5.830077156,2574.15181
16713,1,3,76,79.9231642,3.970555441,-4.725024972,-1.948897132,6.397097814,6.342600211,2825.95419
16714,4,3,72,90.60907343,-5.695023203,6.682312593,-2.164186301,5.779046184,6.046246584,2228.226142
16715,2,3,80,87.14891706,-6.071675187,8.347797684,-2.110135116,5.790610772,6.250806287,2229.562334
16716,6,3,73,92.84085765,5.565616525,6.622523552,2.022926244,5.873276527,6.474572728,1992.964103
16717,2,3,80,79.68077262,-6.546306937,2.397353843,-2.838509038,5.341352168,6.254934255,1458.344438
16718,5,3,72,89.4900822,-8.263623381,7.527012677,-1.865510883,5.68374419,6.676809978,1918.864052
16719,2,3,80,91.09296286,-2.348747024,7.907625409,-2.092037044,6.082798933,6.151742166,2240.86273
16720,5,3,72,89.83013477,-2.998182758,8.580321991,-1.090199333,5.992297882,5.877476559,2002.883127
16721,5,3,72,89.31189028,-5.342710477,4.75818702,-1.88926892,5.912596991,5.940537261,1849.349232
16722,1,3,76,89.10759673,-8.425404774,3.836435667,-2.069384361,6.418766737,6.092819418,2165.453351
16723,4,3,72,93.78880948,-3.83902474,9.274052833,-2.075195515,5.944872292,6.202170597,2414.759935
16724,5,3,72,72.0762675,5.777314423,-6.813300103,-1.453311336,6.028796919,6.451268517,2150.114641
16725,3,3,77,84.54153127,10.24717159,2.373011651,4.280575856,6.463532122,5.715105367,2208.931601
16726,4,3,72,89.25365451,1.922606078,3.526056119,-2.126345233,5.693521225,6.07862681,2606.596242
16727,3,3,77,84.5644866,11.39761063,5.083516693,3.877339878,6.330960575,6.134100671,1619.982886
16728,4,3,72,92.29301784,-8.11768959,7.046498459,-1.99867009,5.826136681,6.442562272,2285.125891
16729,4,3,72,93.27543394,-5.749023213,6.896596521,-2.038800941,5.903453077,6.141960272,2296.151431
16730,4,3,72,90.34059368,-4.371888779,8.910527048,-1.872980786,5.78349593,6.32991705,2240.282978
